source_file	source_line	wc1_address	wc2_address	source_name	mapping_name	evidence	review_flags	status
src/brains.c	883	004075C0	004424CD	Mreset	ShipAiState03	WC1-fuzzy-followup		mapped
src/brains.c	889	004075D0	004424E4	perform_maneuver	perform_maneuver	WC1-fuzzy-followup		mapped
src/brains.c	1038	00407710	00447170	GetShapeFrameExtent	GetShapeFrameExtent	WC1-fuzzy-followup		mapped
src/brains.c	1049	00407750		AnimateScrambleWalk				unmapped
src/brains.c	1134	004079C0	00460650	PlayScrambleHangarScene	BlitUiFn79C0	WC1-fuzzy-very-low		mapped
src/brains.c	1226	00407C90		DrawScrambleActor				unmapped
src/brains.c	1285	00407D90		ConfigureScrambleActor				unmapped
src/brains.c	1307	00407E10		DrawScrambleFrame				unmapped
src/brains.c	1442	00408200		scramble				unmapped
src/brains.c	1601	00408650	0042EF12	landing	landing	WC1-callgraph-propagated		mapped
src/brains.c	1789	00408B30		funeral_player				unmapped
src/brains.c	1866	00408D50		funeral_wingman				unmapped
src/brains.c	1889	00408DE0	00459D74	funeral_sequence	funeral_sequence	WC1-callgraph-propagated		mapped
src/brains.c	2179	004094E0	00409C1A	RunAnimationDemoLoop	RunAnimationDemoLoop	WC1-callgraph-propagated		mapped
src/brains.c	2298	00409760	00442770	cruise_home	cruise_home	WC1-fuzzy-very-low		mapped
src/brains.c	2340	004098C0		fail				unmapped
src/brains.c	2346	004098D0		coming_home				unmapped
src/brains.c	2376	004099C0	00442B78	run_away	run_away	WC1-fuzzy-low		mapped
src/brains.c	2406	00409AC0	00442CC3	check_engage_target	check_engage_target	WC1-callgraph-propagated		mapped
src/brains.c	2418	00409B10	00442D58	check_destroy_target	check_destroy_target	WC1-fuzzy-followup		mapped
src/brains.c	2448	00409C20	00442EFC	maneuvering	maneuvering	WC1-callgraph-propagated		mapped
src/brains.c	2456	00409C50	00442F2D	formation_burst	formation_burst	WC1-callgraph-propagated		mapped
src/brains.c	2473	00409CE0	00442FE9	disallow_engage	disallow_engage	WC1-callgraph-single-low		mapped
src/brains.c	2479	00409CF0	00442FFD	allow_engage	allow_engage	WC1-fuzzy-medium		mapped
src/brains.c	2486	00409D10	0044301A	try2allow_engage	try2allow_engage	WC1-fuzzy-followup		mapped
src/brains.c	2504	00409D60	00443095	imperial_formation	imperial_formation	WC1-fuzzy-low		mapped
src/brains.c	2549	00409F00	004432EB	formation_break	formation_break	WC1-callgraph-propagated		mapped
src/brains.c	2571	00409F80	004433B1	imperial_wingman	imperial_wingman	WC1-fuzzy-followup		mapped
src/brains.c	2596	0040A030	00443499	kilrathi_wingman	kilrathi_wingman	WC1-fuzzy-very-low		mapped
src/brains.c	2636	0040A130	00443631	wingman_mission	wingman_mission	WC1-manual-verified		mapped
src/brains.c	2646	0040A160	0044366D	dist_from_home	dist_from_home	WC1-callgraph-single-low		mapped
src/brains.c	2652	0040A180	00443698	scan_and_lock	scan_and_lock	WC1-callgraph-propagated		mapped
src/brains.c	2661	0040A1C0	00443707	patrol_area	patrol_area	WC1-fuzzy-followup		mapped
src/brains.c	2710	0040A360	00443930	kilrathi_patrol	kilrathi_patrol	WC1-manual-verified		mapped
src/brains.c	2734	0040A400		imperial_wingleader				unmapped
src/brains.c	2740	0040A410	00443A08	cruise_to_destination	cruise_to_destination	WC1-fuzzy-followup		mapped
src/brains.c	2781	0040A540	00443C45	prepare_for_jump	prepare_for_jump	WC1-fuzzy-low		mapped
src/brains.c	2809	0040A630	00443D6E	accelerate_and_jump	accelerate_and_jump	WC1-manual-verified		mapped
src/brains.c	2817	0040A670	00443DBD	reach_warp	reach_warp	WC1-fuzzy-low		mapped
src/brains.c	2840	0040A710	00443EE9	warp_arrival	warp_arrival	WC1-fuzzy-very-low		mapped
src/brains.c	2849	0040A740	00443F28	return_to_buddy	return_to_buddy	WC1-fuzzy-followup		mapped
src/brains.c	2861	0040A7A0	00443FA2	escort_buddy	escort_buddy	WC1-fuzzy-low		mapped
src/brains.c	2869	0040A7D0	00443FE4	escort_mission	escort_mission	WC1-fuzzy-followup		mapped
src/brains.c	2906	0040A900	00444199	check_goal	check_goal	WC1-fuzzy-followup		mapped
src/brains.c	2915	0040A940	004441E5	streak_toward	streak_toward	WC1-fuzzy-low		mapped
src/brains.c	2930	0040A9B0	00444291	approach_and_engage	approach_and_engage	WC1-fuzzy-followup		mapped
src/brains.c	2961	0040AAC0	00444420	strike_mission	strike_mission	WC1-order-exact		mapped
src/brains.c	2999	0040ABB0	004446C9	return_to_master	return_to_master	WC1-fuzzy-followup		mapped
src/brains.c	3011	0040AC00	0044472C	defend_mission	defend_mission	WC1-fuzzy-followup		mapped
src/brains.c	3058	0040AD80	00444966	rendezvous_mission	rendezvous_mission	WC1-fuzzy-followup		mapped
src/brains.c	3092	0040AE80	00444ADC	ship_intelligence	ship_intelligence	WC1-fuzzy-followup		mapped
src/brains.c	3144	0040AF70	00444C80	orbit_sphere	orbit_sphere	WC1-fuzzy-followup		mapped
src/brains.c	3162	0040B010	00444D5C	tanker_intelligence	tanker_intelligence	WC1-fuzzy-very-low		mapped
src/brains.c	3184	0040B0C0	00444E51	destroyer_intelligence	destroyer_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3196	0040B110	00444EA7	stationary_intelligence	stationary_intelligence	WC1-manual-verified		mapped
src/brains.c	3205	0040B140	00445AAC	capital_ship_intelligence	capital_ship_intelligence	WC1-manual-verified		mapped
src/brains.c	3270	0040B320	00445D9A	futurion_intelligence	futurion_intelligence	WC1-fuzzy-low		mapped
src/brains.c	3290	0040B3A0	00446474	mine_intelligence	mine_intelligence	WC1-fuzzy-low		mapped
src/brains.c	3312	0040B430	00445E68	heat_seeking_missile_intelligence	heat_seeking_missile_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3374	0040B570	00446133	FF_missile_intelligence	FF_missile_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3412	0040B670	0044B200	set_sphere_point	set_sphere_point	WC1-callgraph-propagated		mapped
src/brains.c	3421	0040B6A0	0044B239	is_alive	is_alive	WC1-order-exact		mapped
src/brains.c	3436	0040B700	0044B257	check_futurion	check_futurion	WC1-fuzzy-medium		mapped
src/brains.c	3449	0040B730	0044B2E2	init_mission	init_mission	WC1-callgraph-propagated		mapped
src/brains.c	3471	0040B7A0		prepare_mission				unmapped
src/brains.c	3539	0040B940	00456988	release_all_capital_ship_shapes	release_all_capital_ship_shapes	WC1-fuzzy-very-low		mapped
src/brains.c	3556	0040B990		release_capital_ship_shapes				unmapped
src/brains.c	3575	0040B9F0		load_ship				unmapped
src/brains.c	3703	0040BC70		free_ship				unmapped
src/brains.c	3776	0040BE20	004175AD	free_all_slots	free_all_slots	WC1-callgraph-propagated		mapped
src/brains.c	3792	0040BE60	0044CCE1	load_all_slots	load_all_slots	WC1-callgraph-propagated		mapped
src/brains.c	3811	0040BEA0	0044CDCF	remove_nav_point_objects	LoopLocalFnBEA0	WC1-fuzzy-very-low		mapped
src/brains.c	3822	0040BEC0		get_shape_slot				unmapped
src/brains.c	3835	0040BEF0		shape_loaded				unmapped
src/brains.c	3849	0040BF20		shape_needed				unmapped
src/brains.c	3865	0040BF50	00428EDC	new_sphere_shapes	new_sphere_shapes	WC1-callgraph-propagated		mapped
src/brains.c	3902	0040BFF0		set_up_action_sphere				unmapped
src/brains.c	3971	0040C150		free_pilot_talk				unmapped
src/brains.c	3990	0040C1C0	00434043	get_pilot_talk	get_pilot_talk	WC1-callgraph-propagated		mapped
src/brains.c	4022	0040C2B0		init_personalities				unmapped
src/brains.c	4052	0040C350		room_for_me				unmapped
src/brains.c	4058	0040C360	0044D81F	approve_xyz	place_ship_near_player_until_valid	WC1-fuzzy-low		mapped
src/brains.c	4069	0040C3C0	0044D888	set_up_next_wave	set_up_next_wave	WC1-callgraph-propagated		mapped
src/brains.c	4112	0040C4A0	00448D1A	sub_int_vector	DoLocalFnC4A0	WC1-fuzzy-high		mapped
src/brains.c	4123	0040C4E0	0044DA2F	set_formation_position	ScanTbl0046c97bFnC4E0	WC1-fuzzy-followup		mapped
src/brains.c	4158	0040C5E0	0044DB7E	Set_up_ship_info	SetTbl0059dd90FnC5E0	WC1-callgraph-propagated		mapped
src/brains.c	4195	0040C740		is_team_member				unmapped
src/brains.c	4211	0040C780		find_next_ship_turn_slot				unmapped
src/brains.c	4240	0040C800	0044E187	init_ship	GetTbl0046c96aFnC800	WC1-callgraph-propagated		mapped
src/brains.c	4280	0040C950	0044E44F	init_intelligence_data	DispatchTbl0059d4b0FnC950	WC1-callgraph-propagated		mapped
src/brains.c	4336	0040CAA0	0044F1F0	SampleBothJoysticks	HelperOf431A10A	WC1-callgraph-single		mapped
src/brains.c	4349	0040CAE0		SampleJoystickDevice				unmapped
src/brains.c	4368	0040CB30	00461922	SampleActiveJoystickDevice	SampleActiveJoystickDevice	WC1-fuzzy-very-low		mapped
src/brains.c	4381	0040CB60	0044FA70	DrawNavTextLine	DrawNavTextLine	WC1-fuzzy-followup		mapped
src/brains.c	4405	0040CBB0	0044FADA	SetNavMapCoordinateScaling	SetNavMapCoordinateScaling	WC1-callgraph-propagated		mapped
src/brains.c	4411	0040CBC0	0044FAEF	ScaleNavMapMarkerSize	ScaleNavMapMarkerSize	WC1-manual-verified		mapped
src/brains.c	4417	0040CBE0	0044FB19	ScaleNavMapCoordinates	ScaleNavMapCoordinates	WC1-fuzzy-medium		mapped
src/brains.c	4426	0040CC30	0044FB68	nav_getxy	nav_getxy	WC1-fuzzy-low		mapped
src/brains.c	4438	0040CC80	0044FBC8	CheckPoint	CheckPoint	WC1-fuzzy-low		mapped
src/brains.c	4451	0040CCF0	0044FC37	IncludeNavMapWorldPoint	IncludeNavMapWorldPoint	WC1-fuzzy-followup		mapped
src/brains.c	4461	0040CD30	0044FC6D	SetScale	SetScale	WC1-fuzzy-followup		mapped
src/brains.c	4514	0040CED0	0044FE9F	Build_objective_list	Build_objective_list	WC1-fuzzy-very-low		mapped
